"Katsesõna"	"Tähendus"	"vastus"	"põhjendus"
"läbustama"	"endast rämpsu ja jäätmeid maha jätma	 midagi maha ajama või peale tilgutama"	"informaalsetes"	"Sõna ""läbustama"" kannab endas negatiivset ja kõnekeelset varjundit, mis viitab tegevusele, mis on seotud korratuse ja räpakusega. Sellised väljendid on tavaliselt omased mitteametlikule suhtlusele, kus kasutatakse vabamat ja otsesemat keelt, näiteks sõpradevahelistes vestlustes, sotsiaalmeedias või foorumites. Neutraalses või formaalses kontekstis eelistatakse tõenäoliselt täpsemaid ja neutraalsemaid väljendeid, mis ei kanna endas hinnangulist tooni."
"läbustama"	"internetifoorumis sisutühja, halvustavat või roppu teksti kirjutama"	"informaalsetes"	"Sõna ""läbustama"" tähenduses 'internetifoorumis sisutühja, halvustavat või roppu teksti kirjutama' on tõenäoliselt kasutusel pigem informaalsetes kontekstides nagu foorumid, kommentaariumid ja sotsiaalmeedia platvormid. Selline sõna viitab tegevusele, mis on seotud mitteametliku suhtlusega ja millel on negatiivne varjund, mis sobib paremini mitteametlikku keelekasutusse."
"lällama"	"joobnuna pehmel keelel rääkima, laulujoru ajama vms"	"informaalsetes"	"Sõna ""lällama"" kasutatakse sageli kirjeldamaks olukordi, kus keegi on joobnud ja räägib või laulab segaselt. Selline kontekst on tavaliselt seotud igapäevaste ja mitteametlike olukordadega, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või rahvalikud jutud. Sõna ise kannab endas kerget halvustavat või naljatlevat tooni, mis sobib pigem informaalsetesse tekstidesse kui ametlikesse või neutraalsetesse kontekstidesse."
"lällutama"	"joobnuna pehmel keelel rääkima, laulujoru ajama vms"	"informaalsetes"	"Sõna ""lällutama"" viitab tegevusele, mis on seotud joobeseisundiga ja millel on pigem negatiivne või lõbus varjund. Sellised sõnad on tavaliselt omased mitteametlikule suhtlusele, kus kasutatakse kõnekeelseid ja argikeelseid väljendeid. Seda tüüpi sõnavara on levinud sotsiaalmeedias, foorumites, blogides ja muudes mitteametlikes kontekstides, kus inimesed väljendavad end vabamalt ja vähem formaalselt."
"mats"	"heade kommeteta, labase käitumise ja rääkimisega inimene, ka sõimusõnana"	"informaalsetes"	"Sõna ""mats"" kasutatakse sageli negatiivse varjundiga, et kirjeldada kedagi, kellel puuduvad head kombed või kes käitub labaselt. Selline sõna on tüüpiline informaalsetes kontekstides, nagu vestlused, sotsiaalmeedia postitused või kommentaarid, kus inimesed väljendavad oma arvamusi ja tundeid otsesemalt ja vähem formaalselt. Neutraalses või formaalses tekstis eelistatakse tavaliselt neutraalsemaid või ametlikumaid väljendeid."
"mihkel"	"millegi peale hakkaja, milleski osav"	"informaalsetes"	"Sõna ""mihkel"" tähenduses ""millegi peale hakkaja, milleski osav"" on pigem slängilik ja kõnekeelne väljend. Selliseid väljendeid kasutatakse tihti igapäevases vestluses, sotsiaalmeedias ja muudes mitteametlikes kontekstides, kus keelekasutus on vabam ja vähem formaalne. Neutraalses või formaalses keeles eelistatakse tavaliselt täpsemaid ja ametlikumaid väljendeid."
"moor"	"eakas naine"	"informaalsetes"	"Sõna ""moor"" tähenduses ""eakas naine"" on pigem vanamoodne ja kõnekeelne väljend, mida kasutatakse harvemini ametlikes või formaalsetes tekstides. Sellised väljendid on tavaliselt levinud igapäevases kõnes, rahvajuttudes või kirjanduses, kus tegelased kasutavad kõnekeelt. Seetõttu on tõenäolisem, et seda sõna kohtab just mitteametlikes kontekstides."
"mutt"	"eakas, vana naine"	"informaalsetes"	"Sõna ""mutt"" tähenduses ""eakas, vana naine"" on pigem slängi või kõnekeele väljend, mida kasutatakse mitteametlikes olukordades. Selline väljend võib esineda sõpradevahelises vestluses, sotsiaalmeedias või muudes mitteametlikes tekstides, kuid see ei sobi ametlikesse või formaalsetesse kontekstidesse, kus eelistatakse neutraalsemaid ja lugupidavamaid väljendeid."
"möga"	"jama, totrus, mõttetus	 segane, totter, sisuta ja mõtteta jutt"	"informaalsetes"	"Sõna ""möga"" kasutatakse sageli kõnekeeles, et kirjeldada midagi, mis on segane, mõttetu või tobe. Selline sõnavara on iseloomulik mitteametlikele vestlustele ja tekstidele, nagu näiteks sotsiaalmeedia postitused, foorumid ja igapäevased vestlused. Formaalsetes ja neutraalsetes tekstides eelistatakse tavaliselt täpsemaid ja neutraalsemaid väljendeid."
"mööbeldama"	"kõvasti rahmeldama	 kärarikkalt toimetama"	"informaalsetes"	"Sõna ""mööbeldama"" kasutamine tähenduses ""kõvasti rahmeldama, kärarikkalt toimetama"" on pigem kõnekeelne ja seda kasutatakse tõenäoliselt rohkem igapäevastes vestlustes ja mitteametlikes tekstides. Selline väljend ei ole tavapärane formaalsetes või ametlikes tekstides, kus eelistatakse neutraalsemaid ja täpsemaid väljendeid."
"naga"	"(hrl pahameelt väljendades poisikese, nooruki kohta)"	"informaalsetes"	"Sõna ""naga"" kasutatakse sageli pahameelt või halvustust väljendades, viidates poisikesele või noorukile. Selline väljendusviis on iseloomulik igapäevasele kõnekeelele ja mitteametlikele olukordadele, nagu vestlused sõprade vahel, sotsiaalmeedia postitused või foorumid. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja ametlikumaid väljendeid."
"nitro"	"kütus, mille üks komponent sisaldab nitrorühma"	"informaalsetes"	"Sõna ""nitro"" kasutatakse sageli mitteametlikes kontekstides, näiteks autohuviliste seas, kes räägivad kiirendusvõistlustest või mootorsõidukite modifitseerimisest. Sellistes vestlustes on tavaline kasutada lühendeid ja slängi, et kirjeldada tehnilisi aspekte lihtsamalt ja kiiremini. Seetõttu on tõenäolisem, et ""nitro"" esineb pigem informaalsetes tekstides nagu foorumid, sotsiaalmeedia postitused ja vestlused, mitte ametlikes dokumentides või teaduslikes artiklites, kus eelistatakse täpsemat ja formaalsemat terminoloogiat."
"nõks"	"kaval võte	 leidlik toimimisviis, (kaval) võte"	"informaalsetes"	"Sõna ""nõks"" kasutatakse sageli igapäevases kõnepruugis, et viidata mingile kavala või leidliku lahenduse leidmisele. See on pigem kõnekeelne väljend, mida kohtab tihti mitteametlikes olukordades, nagu sõpradevahelised vestlused, sotsiaalmeedia postitused või blogid. Formaalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja ametlikumaid väljendeid, nagu ""meetod"" või ""strateegia""."
"näitemäng"	"hrl laval esitamiseks mõeldud dialoogivormis kirjandusteos	 kirjutatud teos, mis on mõeldud näitlejatele teatris esitamiseks	 selle ettekanne"	"neutraalsetes/formaalsetes"	"Sõna ""näitemäng"" viitab spetsiifilisele kirjandus- ja teatrižanrile, mis on seotud kultuuri ja kunsti valdkonnaga. Seda kasutatakse sageli kirjanduse, teatri ja kultuuriteemalistes aruteludes, artiklites ja akadeemilistes tekstides. Sellised kontekstid on tavaliselt neutraalsed või formaalsed, kuna need käsitlevad teemasid, mis nõuavad täpset ja korrektset keelekasutust. Näitemängu käsitlemine eeldab tihti ka teatud tasemel haritust ja teadlikkust, mis on omased neutraalsetele ja formaalsetele tekstidele."
"nöps"	"keegi või miski väike ja ümar (ning armas, kena)"	"informaalsetes"	"Sõna ""nöps"" oma tähenduse ja kõlaga viitab pigem hellitus- või hüüdnimele, mida kasutatakse igapäevases kõnepruugis, et kirjeldada midagi väikest ja armsat. Sellised väljendid on tavaliselt levinud sõprade, pereliikmete või lähedaste vahelises suhtluses ning esinevad sagedamini mitteametlikes kontekstides nagu vestlused, sotsiaalmeedia postitused või blogid. Formaalsetes või neutraalsetes tekstides kasutatakse tavaliselt täpsemaid ja neutraalsemaid kirjeldusi."
"odamees"	"odaviskega tegelev sportlane"	"neutraalsetes/formaalsetes"	"Sõna ""odamees"" tähenduses ""odaviskega tegelev sportlane"" on spetsiifiline termin, mida kasutatakse spordivaldkonnas. Sellised terminid on tavaliselt neutraalsed või formaalsed, kuna neid kasutatakse ametlikes spordireportaažides, artiklites, võistluste kirjeldustes ja muudes sarnastes kontekstides, kus täpsus ja selgus on olulised. Seetõttu ei ole see sõna tavaliselt seotud informaalsete tekstidega."
"pasundama"	"üliagaralt kuulutama, teatama või edasi rääkima"	"informaalsetes"	"Sõna ""pasundama"" kasutatakse sageli kontekstides, kus rõhutatakse liialdatud või üliagarat teatamist või kuulutamist. See väljend omab teatavat kõnekeelset ja piltlikku varjundit, mis sobib hästi mitteametlikesse olukordadesse, nagu näiteks vestlused, blogid või sotsiaalmeedia postitused. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja täpsemaid väljendeid."
"pehmik"	"leebe ja järeleandlik, abituna mõjuv, mittekarm inimene, hrl mehe kohta"	"informaalsetes"	"Sõna ""pehmik"" kasutatakse sageli kirjeldamaks kedagi, kes on leebe või järeleandlik, tihti pisut halvustavas või naljatlevas kontekstis. Selline kirjeldus on tõenäolisemalt levinud mitteametlikes vestlustes, nagu sõpradevahelised arutelud, sotsiaalmeedia postitused või foorumid, kus keelekasutus on vabam ja vähem formaalne. Formaalsetes tekstides eelistatakse tavaliselt neutraalsemaid ja täpsemaid väljendeid."
"perse"	"tagumik"	"informaalsetes"	"Sõna ""perse"" tähenduses ""tagumik"" kasutatakse peamiselt informaalsetes kontekstides. See on kõnekeelne väljend, mida võib kohata näiteks igapäevastes vestlustes, sotsiaalmeedias, foorumites ja muudes mitteametlikes tekstides. Formaalsetes ja neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid termineid nagu ""tagumik"" või ""istmik""."
"pill"	"televiisor, muusikakeskus, auto, fotokaamera vms riist"	"informaalsetes"	"Sõna ""pill"" kasutamine tähenduses ""televiisor, muusikakeskus, auto, fotokaamera vms riist"" on pigem slängilik ja mitteametlik. Selline keelekasutus on iseloomulik igapäevasele kõnekeelele, mida kohtab sageli blogides, foorumites, sotsiaalmeedias ja muudes mitteametlikes suhtluskanalites. Formaalsetes või neutraalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja ametlikumaid termineid."
"pillitama"	"hellitama, poputama"	"informaalsetes"	"Sõna ""pillitama"" tähenduses ""hellitama, poputama"" on tõenäoliselt kasutusel pigem informaalsetes kontekstides. Selline väljend võib esineda igapäevases kõnekeeles, sõpradevahelistes vestlustes või mitteametlikes kirjutistes nagu blogid ja sotsiaalmeedia postitused. Formaalsetes või neutraalsetes tekstides eelistatakse tõenäoliselt täpsemaid ja neutraalsemaid väljendeid nagu ""hellitama"" või ""poputama""."
"pillitama"	"nututama"	"informaalsetes"	"Sõna ""pillitama"" tähenduses ""nututama"" on kõnekeelne väljend, mida kasutatakse pigem igapäevases ja mitteametlikus suhtluses. Sellised väljendid on tavaliselt levinud suulises kõnes, sotsiaalmeedias, foorumites ja muudes mitteametlikes kontekstides, kus keelekasutus on vabam ja vähem formaalne."
"pillitama"	"(jahti pidades) vilega lindu või looma peibutama"	"neutraalsetes/formaalsetes"	"Sõna ""pillitama"" tähenduses ""(jahti pidades) vilega lindu või looma peibutama"" on spetsiifiline termin, mis on seotud jahindusega. Sellised terminid on tavaliselt kasutusel neutraalsetes või formaalsetes kontekstides, näiteks jahindusalastes artiklites, juhendites või teaduslikes tekstides, kus täpsus ja erialane sõnavara on olulised. Seetõttu ei ole see sõna tõenäoliselt levinud informaalsetes tekstides, kus kasutatakse pigem üldisemaid või lihtsamaid väljendeid."
"pilves"	"narkootikumist tingitult joobeseisundis, narkouimas"	"informaalsetes"	"Sõna ""pilves"" kasutamine tähenduses ""narkootikumist tingitult joobeseisundis, narkouimas"" on levinud slängiväljend, mida kasutatakse peamiselt mitteametlikes kontekstides, nagu noorte omavahelised vestlused, sotsiaalmeedia postitused ja muud igapäevased mitteametlikud suhtlusvormid. Selline väljend ei ole tavapärane ametlikes dokumentides või formaalsetes tekstides."
"pipstükk"	"mingi paremat, peenemat sorti toit või toidupala"	"informaalsetes"	"Sõna ""pipstükk"" viitab mingile paremale või peenemale toidule, kuid selle kõla ja kasutusviis viitavad pigem kõnekeelsele või mitteametlikule kontekstile. Sellised väljendid on sageli levinud igapäevases kõnes, sotsiaalmeedias või mitteametlikes kirjutistes, kus inimesed kirjeldavad toitu või söömist lõbusalt või kergelt. Formaalsetes tekstides, nagu teadusartiklid või ametlikud dokumendid, kasutatakse tõenäolisemalt täpsemaid ja neutraalsemaid termineid."
"pipstükk"	"peps (nõudlik ja valiv) inimene"	"informaalsetes"	"Sõna ""pipstükk"" oma tähenduses ""peps (nõudlik ja valiv) inimene"" on pigem kõnekeelne ja omab kerget negatiivset varjundit. Selliseid väljendeid kasutatakse tihti igapäevases kõnes, et kirjeldada kedagi humoorikalt või kriitiliselt. Seetõttu on tõenäolisem, et seda sõna kohtab pigem mitteametlikes tekstides nagu vestlused, blogid või sotsiaalmeedia postitused, kus keelekasutus on vabam ja vähem formaalne."
"plass"	"(näovärvi kohta:) kahvatu, jumetu	 (värvide kohta:) ereduseta, erksuseta"	"neutraalsetes/formaalsetes"	"Sõna ""plass"" kasutatakse sageli kirjeldamaks värvitoone või näovärvi, mis on kahvatu või erksuseta. Sellised kirjeldused võivad esineda nii kirjanduses, ajakirjanduses kui ka teaduslikes tekstides, kus on vaja täpset ja objektiivset keelekasutust. Seetõttu sobib see sõna pigem neutraalsetesse või formaalsetesse kontekstidesse, kus on oluline täpne ja selge väljendusviis."
"poppar"	"popmuusik	 popmuusika fänn"	"informaalsetes"	"Sõna ""poppar"" on lühendatud ja kõnekeelne vorm, mida kasutatakse tavaliselt igapäevases suhtluses ja mitteametlikes kontekstides, nagu sotsiaalmeedia, foorumid ja vestlused. See ei ole tavapärane termin, mida leiaks formaalsetest või akadeemilistest tekstidest, kus eelistatakse tõenäoliselt täpsemaid ja ametlikumaid väljendeid."
"porte"	"mustriga ilustatud riba, lint või nöör rõivaste, tapeedi vm äärel"	"neutraalsetes/formaalsetes"	"Sõna ""porte"" viitab spetsiifilisele dekoratiivsele elemendile, mida kasutatakse rõivaste, tapeedi või muude esemete kaunistamiseks. Selline terminoloogia on tõenäolisemalt kasutusel moe-, sisekujunduse või käsitööalastes tekstides, mis on sageli neutraalsed või formaalsed. Sellistes kontekstides on täpne ja korrektne sõnavara oluline, et edastada selgelt ja täpselt vajalikke detaile. Seetõttu ei ole see sõna tõenäoliselt levinud informaalsetes vestlustes või tekstides."
"prahmakas"	"ebaõnnestumine	 ekslik tegu, (suur) viga"	"informaalsetes"	"Sõna ""prahmakas"" kasutatakse tavaliselt igapäevases kõnekeeles, et kirjeldada midagi, mis on läinud valesti või on suur viga. Selline väljend on omane mitteametlikule suhtlusele, nagu näiteks sõpradevahelised vestlused, sotsiaalmeedia postitused või kommentaarid. Formaalsetes või ametlikes tekstides eelistatakse tõenäoliselt neutraalsemaid või täpsemaid väljendeid, mis ei kanna endas kõnekeele varjundit."
"puukeel"	"purssiv võõrkeele kõnelemine"	"informaalsetes"	"Sõna ""puukeel"" kasutatakse pigem mitteametlikes olukordades, kuna see viitab humoorikalt või halvustavalt kellegi võõrkeele oskuse puudulikkusele. Selline väljend sobib hästi igapäevasesse vestlusesse, sotsiaalmeediasse või muusse konteksti, kus kasutatakse vabamat keelekasutust. Formaalsetes või neutraalsetes tekstides eelistatakse tõenäoliselt täpsemat ja neutraalsemat sõnavara."
"põrakas"	"(tugev) hoop	 pauk või plahvatus"	"informaalsetes"	"Sõna ""põrakas"" kasutatakse sageli kõnekeeles ja mitteametlikes olukordades, et kirjeldada midagi, mis on tugev või äkiline, nagu hoop, pauk või plahvatus. Selline väljend on tõenäolisemalt levinud igapäevases vestluses, sotsiaalmeedias või mitteametlikes kirjutistes, kus keelekasutus on vabam ja vähem formaalne."
"pätakas"	"(väike) laps"	"informaalsetes"	"Sõna ""pätakas"" kasutatakse sageli kõnekeeles ja see omab veidi familiaarset või hellitavat varjundit, viidates väikesele lapsele. Selline sõna on tavaliselt omane mitteametlikule suhtlusele, nagu vestlused pereringis, sõprade vahel või mitteametlikes kirjutistes nagu blogid ja sotsiaalmeedia postitused. Formaalsetes või neutraalsetes tekstides eelistatakse tavaliselt neutraalsemaid termineid nagu ""laps"" või ""väikelaps""."
"reaktiiv"	"ühe või mitme reaktiivmootoriga lennuk"	"neutraalsetes/formaalsetes"	"Sõna ""reaktiiv"" tähenduses ""ühe või mitme reaktiivmootoriga lennuk"" on tehniline termin, mida kasutatakse sageli lennunduse ja inseneriteaduse kontekstis. Sellised terminid on tavaliselt levinud neutraalsetes ja formaalsetes tekstides, nagu teaduslikud artiklid, tehnilised dokumendid ja ametlikud aruanded. Kuigi sõna võib esineda ka igapäevases kõnes, on selle kasutus siiski pigem neutraalne või formaalne, kuna see viitab spetsiifilisele tehnoloogiale."
